source,page_content
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-dp.html,"Adopt a consumption model:
        Pay only for the computing resources that you require and
        increase or decrease usage depending on business requirements,
        not by using elaborate forecasting. For example, development and
        test environments are typically only used for eight hours a day
        during the work week. You can stop these resources when they are
        not in use for a potential cost savings of 75% (40 hours versus
        168 hours).

Measure overall efficiency:
        Measure the business output of the workload and the costs
        associated with delivering it. Use this measure to know the
        gains you make from increasing output and reducing costs."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-dp.html,"Stop spending money on undifferentiated
        heavy lifting: AWS does the heavy lifting of data
        center operations like racking, stacking, and powering servers.
        It also removes the operational burden of managing operating
        systems and applications with managed services. This permits you
        to focus on your customers and business projects rather than on
        IT infrastructure.

Analyze and attribute
        expenditure: The cloud makes it simple to accurately
        identify the usage and cost of systems, which then permits
        transparent attribution of IT costs to individual workload
        owners. This helps measure return on investment (ROI) and gives
        workload owners an opportunity to optimize their resources and
        reduce costs.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-dp.html,"Document Conventions

Cost optimization

Definition

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Definition

Cost optimization

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-def.html,"AWS

Documentation

AWS Well-Architected

Definition

PDF

RSS

There are five best practice areas for cost optimization in the
      cloud:

Practice Cloud Financial
        Management

Expenditure and usage
        awareness

Cost-effective resources

Manage demand and supply
        resources

Optimize over time"
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-def.html,"As with the other pillars within the Well-Architected Framework, there are tradeoﬀs to
        consider, for example, whether to optimize for speed-to-market or for cost. In some cases,
        it’s more efficient to optimize for speed, going to market quickly, shipping new features, or meeting a deadline, rather than investing in upfront cost optimization. Design decisions are
        sometimes directed by haste rather than data, and the temptation always exists to
        overcompensate “just in case” rather than spend time benchmarking for the most cost-optimal
        deployment. This might lead to over-provisioned and under-optimized deployments. However,
        this is a reasonable choice when you must “lift and shift” resources from your
        on-premises environment to the cloud and then optimize afterwards. Investing the right
        amount of effort in a cost optimization strategy up front permits you to realize the economic"
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-def.html,"benefits of the cloud more readily by achieving a consistent adherence to best practices and
        avoiding unnecessary over provisioning. The following sections provide techniques and best
        practices for both the initial and ongoing implementation of Cloud Financial Management and
        cost optimization of your workloads."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-def.html,"Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Design principles

Best practices

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Best practices

Design principles

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-bp.html,"AWS

Documentation

AWS Well-Architected

Best practices

PDF

RSS

Topics

Practice Cloud Financial Management

Expenditure and usage awareness

Cost-effective resources

Manage demand and supply resources

Optimize over time

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Definition

Practice Cloud Financial Management

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Practice Cloud Financial Management

Definition

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms"
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-bp.html,"Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cfm.html,"AWS

Documentation

AWS Well-Architected

Practice Cloud Financial Management

PDF

RSS

With the adoption of cloud, technology teams innovate faster due to shortened approval,
          procurement, and infrastructure deployment cycles. A new approach to financial management
          in the cloud is required to realize business value and financial success. This approach is
          Cloud Financial Management, and builds capability across your organization by implementing
          organizational wide knowledge building, programs, resources, and processes.

Many organizations are composed of many different units with
      different priorities. The ability to align your organization to an
      agreed set of financial objectives, and provide your
      organization the mechanisms to meet them, will create a more
      efficient organization. A capable organization will innovate and
      build faster, be more agile and adjust to any internal or external
      factors."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cfm.html,"In AWS you can use Cost Explorer, and optionally Amazon Athena and
      Amazon QuickSight with the Cost and Usage Report (CUR), to
      provide cost and usage awareness throughout your organization. AWS
      Budgets provides proactive notifications for cost
      and usage. The AWS blogs provide information on new services and
      features to verify you keep up to date with new service
      releases.

The following question focuses on these considerations for cost optimization. (For a list
          of cost optimization questions and best practices, see the Appendix.).

Implementing Cloud Financial Management helps organizations realize
                  business value and financial success as they optimize their cost and usage and
                  scale on AWS."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cfm.html,"When building a cost optimization function, use members and
      supplement the team with experts in CFM and cost optimization. Existing team
      members will understand how the organization currently functions
      and how to rapidly implement improvements. Also consider
      including people with supplementary or specialist skill sets, such
      as analytics and project management.

When implementing cost awareness in your organization, improve or
      build on existing programs and processes. It is much faster to
      add to what exists than to build new processes and programs. This
      will result in achieving outcomes much faster.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Best practices

Expenditure and usage awareness

Did this page help you? - Yes"
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cfm.html,"Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Expenditure and usage awareness

Best practices

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-aware.html,"AWS

Documentation

AWS Well-Architected

Expenditure and usage awareness

PDF

RSS

The increased flexibility and agility that the cloud provides encourages innovation and
          fast-paced development and deployment. It decreases the manual processes and time
          associated with provisioning on-premises infrastructure, including identifying hardware
          specifications, negotiating price quotations, managing purchase orders, scheduling
          shipments, and then deploying the resources. However, the ease of use and virtually
          unlimited on-demand capacity requires a new way of thinking about expenditures."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-aware.html,"Many businesses are composed of multiple systems run by various
      teams. The capability to attribute resource costs to the
      individual organization or product owners drives efficient usage
      behavior and helps reduce waste. Accurate cost attribution permits
      you to know which products are truly profitable, and permits you to
      make more informed decisions about where to allocate budget."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-aware.html,"In AWS, you create an account structure with AWS Organizations or
      AWS Control Tower, which provides separation and assists in
      allocation of your costs and usage. You can also use resource
      tagging to apply business and organization information to your
      usage and cost. Use AWS Cost Explorer for visibility into your
      cost and usage, or create customized dashboards and analytics with
      Amazon Athena and Amazon QuickSight. Controlling your cost and
      usage is done by notifications through AWS Budgets, and controls
      using AWS Identity and Access Management (IAM), and Service Quotas.

The following questions focus on these considerations for cost
      optimization.

Establish policies and mechanisms to validate that appropriate costs are
                  incurred while objectives are achieved. By employing a checks-and-balances
                  approach, you can innovate without overspending."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-aware.html,"Establish policies and procedures to monitor and appropriately allocate your
                  costs. This permits you to measure and improve the cost efficiency of this
                  workload.

Implement change control and resource management from project inception to
                  end-of-life. This facilitates shutting down unused resources to reduce
                  waste.

You can use cost allocation tags to categorize and track your AWS
      usage and costs. When you apply tags to your AWS resources (such
      as EC2 instances or S3 buckets), AWS generates a cost and usage
      report with your usage and your tags. You can apply tags that
      represent organization categories (such as cost centers, workload
      names, or owners) to organize your costs across multiple services."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-aware.html,"Verify that you use the right level of detail and granularity in cost
      and usage reporting and monitoring. For high level insights and
      trends, use daily granularity with AWS Cost Explorer. For deeper
      analysis and inspection use hourly granularity in AWS Cost Explorer, or Amazon Athena and Amazon QuickSight with the Cost and
      Usage Report (CUR) at an hourly granularity.

Combining tagged resources with entity lifecycle tracking
      (employees, projects) makes it possible to identify orphaned
      resources or projects that are no longer generating value to the
      organization and should be decommissioned. You can set up billing
      alerts to notify you of predicted overspending.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Practice Cloud Financial Management

Cost-effective resources"
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-aware.html,"Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Cost-effective resources

Practice Cloud Financial Management

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cereso.html,"AWS

Documentation

AWS Well-Architected

Cost-effective resources

PDF

RSS

Using the appropriate instances and resources for your workload is
      key to cost savings. For example, a reporting process might take
      five hours to run on a smaller server but one hour to run on a
      larger server that is twice as expensive. Both servers give you
      the same outcome, but the smaller server incurs more cost over
      time.

A well-architected workload uses the most cost-effective
      resources, which can have a significant and positive economic
      impact. You also have the opportunity to use managed services to
      reduce costs. For example, rather than maintaining servers to
      deliver email, you can use a service that charges on a per-message
      basis."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cereso.html,"AWS offers a variety of flexible and cost-effective pricing
      options to acquire instances from Amazon EC2 and other services in
      a way that more effectively fits your needs. On-Demand
      Instances permit you to pay for compute
      capacity by the hour, with no minimum commitments required.
      Savings Plans and Reserved Instances offer
      savings of up to 75% oﬀ On-Demand pricing. With Spot Instances,
      you can leverage unused Amazon EC2 capacity and offer savings of
      up to 90% oﬀ On-Demand pricing. Spot
      Instances are appropriate where the system can tolerate
      using a fleet of servers where individual servers can come and go
      dynamically, such as stateless web servers, batch processing, or
      when using HPC and big data."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cereso.html,"Appropriate service selection can also reduce usage and costs;
      such as CloudFront to minimize data transfer, or decrease costs, such as utilizing Amazon Aurora on Amazon RDS to
      remove expensive database licensing costs.

The following questions focus on these considerations for cost
      optimization.

Amazon EC2, Amazon EBS, and Amazon S3 are building-block AWS services. Managed services,
                  such as Amazon RDS and Amazon DynamoDB, are higher level, or application level, AWS services.
                  By selecting the appropriate building blocks and managed services, you can
                  optimize this workload for cost. For example, using managed services, you can
                  reduce or remove much of your administrative and operational overhead, freeing you
                  to work on applications and business-related activities."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cereso.html,"Verify that you choose the appropriate resource size and number of resources
                  for the task at hand. You minimize waste by selecting the most cost effective
                  type, size, and number.

Use the pricing model that is most appropriate for your resources to minimize
                  expense.

Verify that you plan and monitor data transfer charges so that you can make
                  architectural decisions to minimize costs. A small yet effective architectural
                  change can drastically reduce your operational costs over time.

By factoring in cost during service selection, and using tools
      such as Cost Explorer and AWS Trusted Advisor to regularly review
      your AWS usage, you can actively monitor your utilization and
      adjust your deployments accordingly.

Javascript is disabled or is unavailable in your browser."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-cereso.html,"To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Expenditure and usage awareness

Manage demand and supply resources

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Manage demand and supply resources

Expenditure and usage awareness

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-mandem.html,"AWS

Documentation

AWS Well-Architected

Manage demand and supply resources

PDF

RSS

When you move to the cloud, you pay only for what you need. You
      can supply resources to match the workload demand at the time
      they’re needed, this decreases the need for costly and wasteful
      over provisioning. You can also modify the demand, using a
      throttle, buﬀer, or queue to smooth the demand and serve it with
      less resources resulting in a lower cost, or process it at a
      later time with a batch service."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-mandem.html,"In AWS, you can automatically provision resources to match the
      workload demand. Auto Scaling using demand or time-based
      approaches permit you to add and remove
      resources as needed. If you can anticipate changes in demand, you
      can save more money and validate that your resources match your workload
      needs. You can use Amazon API Gateway to implement throttling, or
      Amazon SQS to implementing a queue in your workload. These will
      both permit you to modify the demand on your workload components.

The following question focuses on these considerations for cost
      optimization."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-mandem.html,"For a workload that has balanced spend and performance, verify that
                  everything you pay for is used and avoid significantly underutilizing instances. A
                  skewed utilization metric in either direction has an adverse impact on your
                  organization, in either operational costs (degraded performance due to
                  over-utilization), or wasted AWS expenditures (due to over-provisioning).

When designing to modify demand and supply resources, actively
      think about the patterns of usage, the time it takes to provision
      new resources, and the predictability of the demand pattern.
      When managing demand, verify you have a correctly sized queue or
      buﬀer, and that you are responding to workload demand in the
      required amount of time.

Javascript is disabled or is unavailable in your browser."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-mandem.html,"To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Cost-effective resources

Optimize over time

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Optimize over time

Cost-effective resources

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-opti.html,"AWS

Documentation

AWS Well-Architected

Optimize over time

PDF

RSS

As AWS releases new services and features, it's a best practice to
      review your existing architectural decisions to verify they
      continue to be the most cost effective. As your requirements
      change, be aggressive in decommissioning resources, entire
      services, and systems that you no longer require.

Implementing new features or resource types can optimize your
      workload incrementally, while minimizing the effort required to
      implement the change. This provides continual improvements in
      efficiency over time and provides you remain on the most updated
      technology to reduce operating costs. You can also replace or add
      new components to the workload with new services. This can
      provide significant increases in efficiency, so it's essential to
      regularly review your workload, and implement new services and
      features."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-opti.html,"The following questions focus on these considerations for cost
      optimization.

As AWS releases new services and features, it's a best practice to review
                  your existing architectural decisions to verify they continue to be the most cost
                  effective.

When regularly reviewing your deployments, assess how newer
      services can help save you money. For example, Amazon Aurora on
      Amazon RDS can reduce costs for relational databases. Using serverless
      such as Lambda can remove the need to operate and manage instances
      to run code.

Evaluate the cost of effort for operations in the cloud, review your time-consuming cloud operations, 
                  and automate them to reduce human efforts and cost by adopting related AWS services, third-party
                  products, or custom tools.

Javascript is disabled or is unavailable in your browser."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-opti.html,"To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Manage demand and supply resources

Resources

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Resources

Manage demand and supply resources

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-resources.html,"AWS

Documentation

AWS Well-Architected

Documentation

Whitepaper

Resources

PDF

RSS

Refer to the following resources to learn more about our best practices for Cost
        Optimization.

Documentation

AWS
                Documentation

Whitepaper

Cost Optimization Pillar

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Optimize over time

Sustainability

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Sustainability

Optimize over time

Try AWS re:Post

Connect with an AWS IQ expert"
https://docs.aws.amazon.com/wellarchitected/latest/framework/cost-resources.html,"Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sustainability.html,"AWS

Documentation

AWS Well-Architected

Sustainability

PDF

RSS

The Sustainability pillar focuses on environmental impacts, especially energy consumption and efficiency, 
    since they are important levers for architects to inform direct action to reduce resource usage. You can 
    find prescriptive guidance on implementation in the Sustainability Pillar whitepaper.

Topics

Design principles

Definition

Best practices

Resources

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Resources

Design principles

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sustainability.html,"If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Design principles

Resources

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-design-principles.html,"AWS

Documentation

AWS Well-Architected

Design principles

PDF

RSS

There are six design principles for sustainability in the
      cloud:

Understand your impact: Measure the impact of your cloud workload and model the future impact of your workload. Include all sources of impact, including impacts resulting from customer use of your products, and impacts resulting from their eventual decommissioning and retirement. Compare the productive output with the total impact of your cloud workloads by reviewing the resources and emissions required per unit of work. Use this data to establish key performance indicators (KPIs), evaluate ways to improve productivity while reducing impact, and estimate the impact of proposed changes over time."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-design-principles.html,"Establish sustainability goals: For each cloud workload,
          establish long-term sustainability goals such as reducing the compute and storage
          resources required per transaction. Model the return on investment of sustainability
          improvements for existing workloads, and give owners the resources they must invest in
          sustainability goals. Plan for growth, and architect your workloads so that growth results
          in reduced impact intensity measured against an appropriate unit, such as per user or per
          transaction. Goals help you support the wider sustainability goals of your business or
          organization, identify regressions, and prioritize areas of potential improvement."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-design-principles.html,"Maximize utilization: Right-size workloads and implement efficient design to verify high utilization and maximize the energy efficiency of the underlying hardware. Two hosts running at 30% utilization are less efficient than one host running at 60% due to baseline power consumption per host. At the same time, reduce or minimize idle resources, processing, and storage to reduce the total energy required to power your workload.

Anticipate and adopt new, more efficient hardware and software offerings: Support the upstream improvements your partners and suppliers make to help you reduce the impact of your cloud workloads. Continually monitor and evaluate new, more efficient hardware and software offerings. Design for flexibility to permit the rapid adoption of new efficient technologies."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-design-principles.html,"Use managed services: Sharing services across a broad customer base helps maximize resource utilization, which reduces the amount of infrastructure needed to support cloud workloads. For example, customers can share the impact of common data center components like power and networking by migrating workloads to the AWS Cloud and adopting managed services, such as AWS Fargate for serverless containers, where AWS operates at scale and is responsible for their efficient operation. Use managed services that can help minimize your impact, such as automatically moving infrequently accessed data to cold storage with Amazon S3 Lifecycle configurations or Amazon EC2 Auto Scaling to adjust capacity to meet demand."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-design-principles.html,"Reduce the downstream impact of your cloud workloads: Reduce the amount of energy or resources required to use your services. Reduce or reduce the need for customers to upgrade their devices to use your services. Test using device farms to understand expected impact and test with customers to understand the actual impact from using your services.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Sustainability

Definition

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Definition"
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-design-principles.html,"Definition

Sustainability

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-def.html,"AWS

Documentation

AWS Well-Architected

Definition

PDF

RSS

There are six best practice areas for sustainability in the cloud:

Region selection

Alignment to demand

Software and architecture

Data

Hardware and services

Process and culture

Sustainability in the cloud is a nearly continuous effort focused primarily on energy reduction and efficiency across all components of a workload by achieving the maximum benefit from the resources provisioned and minimizing the total resources required. This effort can range from the initial selection of an efficient programming language, adoption of modern algorithms, use of efficient data storage techniques, deploying to correctly sized and efficient compute infrastructure, and minimizing requirements for high-powered end user hardware.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-def.html,"Document Conventions

Design principles

Best practices

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Best practices

Design principles

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-bp.html,"AWS

Documentation

AWS Well-Architected

Best practices

PDF

RSS

Topics

Region selection

Alignment to demand

Software and architecture

Data

Hardware and services

Process and culture

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Definition

Region selection

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Region selection

Definition

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences"
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-bp.html,"Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-region-selection.html,"AWS

Documentation

AWS Well-Architected

Region selection

PDF

RSS

The choice of Region for your workload significantly affects its KPIs, including performance, cost, and carbon footprint. To improve these KPIs, you should choose Regions for your workloads based on both business requirements and sustainability goals.

The following question focuses on these considerations for sustainability. (For a list of
        sustainability questions and best practices, see the Appendix.)

The choice of Region for your workload significantly affects its KPIs, including performance, cost, and carbon footprint. To improve these KPIs, you should choose Regions for your workloads based on both business requirements and sustainability goals.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Best practices

Alignment to demand"
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-region-selection.html,"Alignment to demand

Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Alignment to demand

Best practices

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-user-behavior-patterns.html,"AWS

Documentation

AWS Well-Architected

Alignment to demand

PDF

RSS

The way users and applications consume your workloads and other resources can help you identify improvements to meet sustainability goals. Scale infrastructure to continually match demand and verify that you use only the minimum resources required to support your users. Align service levels to customer needs. Position resources to limit the network required for users and applications to consume them. Remove unused assets. Provide your team members with devices that support their needs and minimize their sustainability impact.

The following question focuses on this consideration for sustainability:"
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-user-behavior-patterns.html,"The way users and applications consume your workloads and other resources can help you identify improvements to meet sustainability goals. Scale infrastructure to continually match demand and verify that you use only the minimum resources required to support your users. Align service levels to customer needs. Position resources to limit the network required for users and applications to consume them. Remove unused assets. Provide your team members with devices that support their needs and minimize their sustainability impact.

Scale infrastructure with user load: Identify periods of low or no utilization and scale
        resources to reduce excess capacity and improve efficiency.

Align SLAs with sustainability goals: Define and update service level agreements (SLAs)
        such as availability or data retention periods to minimize the number of resources required
        to support your workload while continuing to meet business requirements."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-user-behavior-patterns.html,"Decrease creation and maintenance of unused assets: Analyze application assets (such as
        pre-compiled reports, datasets, and static images) and asset access patterns to identify
        redundancy, underutilization, and potential decommission targets. Consolidate generated
        assets with redundant content (for example, monthly reports with overlapping or common datasets and outputs) to reduce the resources consumed when duplicating outputs. Decommission
        unused assets (for example, images of products that are no longer sold) to release consumed
        resources and reduce the number of resources used to support the workload."
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-user-behavior-patterns.html,"Optimize geographic placement of workloads for user locations: Analyze network access
        patterns to identify where your customers are connecting from geographically. Select Regions
        and services that reduce the distance that network traffic must travel to decrease the total
        network resources required to support your workload.

Optimize team member resources for activities performed: Optimize resources provided to
        team members to minimize the sustainability impact while supporting their needs. For
        example, perform complex operations, such as rendering and compilation, on highly used
        shared cloud desktops instead of on under-utilized high-powered single user systems.

Javascript is disabled or is unavailable in your browser.

To use the Amazon Web Services Documentation, Javascript must be enabled. Please refer to your browser's Help pages for instructions.

Document Conventions

Region selection

Software and architecture"
https://docs.aws.amazon.com/wellarchitected/latest/framework/sus-user-behavior-patterns.html,"Did this page help you? - Yes

Thanks for letting us know we're doing a good job!

If you've got a moment, please tell us what we did right so we can do more of it.

Did this page help you? - No

Thanks for letting us know this page needs work. We're sorry we let you down.

If you've got a moment, please tell us how we can make the documentation better.

Yes

No

Provide feedback

Software and architecture

Region selection

Try AWS re:Post

Connect with an AWS IQ expert

Privacy

Site terms

Cookie preferences

© 2023, Amazon Web Services, Inc. or its affiliates. All rights reserved."
